,id,WA_WEB_TIMES,WA_WEB_TIMESA,WA_WEB_TIMESV,WA_WEB_TIME,WA_WEB_TIMEA,WA_WEB_TIMEV,WA_WEB_BU,WA_WEB_BUA,WA_WEB_BUV,WA_WEB_BD,WA_WEB_BDA,WA_WEB_BDV,WA_WEB_RATIO,WA_APP_TIMES,WA_APP_TIMESA,WA_APP_TIMESV,WA_APP_TIME,WA_APP_TIMEA,WA_APP_TIMEV,WA_APP_BU,WA_APP_BUA,WA_APP_BUV,WA_APP_BD,WA_APP_BDA,WA_APP_BDV,WA_APP_RATIO,WA_TIMES_RATIO,WA_TIMES,WA_TIMESA,WA_TIMESV,WA_TIME_RATIO,WA_TIME,WA_TIMEA,WA_TIMEV,WA_BU_RATIO,WA_BU,WA_BUA,WA_BUV,WA_BD_RATIO,WA_BD,WA_BDA,WA_BDV,WA_RATIO,WA_LT_WEB_TIMESA,WA_LT_WEB_TIMESV,WA_LT_WEB_TIMEA,WA_LT_WEB_TIMEV,WA_LT_WEB_BUA,WA_LT_WEB_BUV,WA_LT_WEB_BDA,WA_LT_WEB_BDV,WA_LT_APP_TIMESA,WA_LT_APP_TIMESV,WA_LT_APP_TIMEA,WA_LT_APP_TIMEV,WA_LT_APP_BUA,WA_LT_APP_BUV,WA_LT_APP_BDA,WA_LT_APP_BDV,WA_LT_TIMESA,WA_LT_TIMESV,WA_LT_TIMEA,WA_LT_TIMEV,WA_LT_BUA,WA_LT_BUV,WA_LT_BDA,WA_LT_BDV,times_v,time_v,up_v,down_v
1866,u2774,16349.0,363.31111111111113,56927.414320987664,18342802.0,407617.82222222217,80394951429.52396,18066527.0,401478.3777777778,99420477287.9684,59235981.0,1316355.133333333,2666259410525.36,0.3049924504494912,11449.0,254.42222999999998,64664.867,12585820.0,279684.88,75095050000.0,28288469.0,628632.6,369081880000.0,237015879.0,5267019.5,70864486000000.0,0.11935263,1.427985,27798,617.73334,166204.11,1.4574181,30928622,687302.7,228722620000.0,0.6386534,46354996,1030111.0,656545800000.0,0.24992411,296251860,6583374.5,80673280000000.0,0.15647158,0.17777778,0.45728394,145.48889,312307.9,59.88889,63579.254,143.68889,379823.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17777778,0.45728394,145.48889,312307.9,59.88889,63579.254,143.68889,379823.62,577382.9,1199216400000.0,995819300000.0,493889200000000.0
1867,u2126,192897.0,4286.6,9861638.95111111,205677577.0,4570612.8222222235,11295058830968.904,501143544.0,11136523.2,210978274552370.38,1994616779.0,44324817.31111111,1788686612232418.8,0.2512480338459917,31175.0,692.7778,350164.72,43463093.0,965846.5,593718900000.0,115592184.0,2568715.2,4755264000000.0,339016040.0,7533690.0,61788920000000.0,0.34096375,6.187554,224072,4979.378,12274810.0,4.732235,249140670,5536459.5,14977045000000.0,4.335445,616735728,13705238.0,228741050000000.0,5.883547,2333632819,51858508.0,2147650300000000.0,0.26428140000000006,0.4888889,0.694321,215.88889,311332.7,102.31111,52620.437999999995,209.11111,966030.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888889,0.694321,215.88889,311332.7,102.31111,52620.437999999995,209.11111,966030.8,109928770.0,126965220000000.0,4066529000000000.0,1.9514195e+16
1868,u0216,36986.0,821.9111111111113,759040.3920987656,46012632.0,1022502.9333333331,1186723399461.1292,204378313.0,4541740.288888888,56028596626765.43,2674047357.0,59423274.6,1.1139250360669318e+16,0.0764303266600646,20653.0,458.95557,205700.7,27734653.0,616325.6,466479050000.0,143842631.0,3196503.0,24389574000000.0,2671011036.0,59355800.0,8959564000000000.0,0.05385325,1.7908293999999998,57639,1280.8667,1500585.4,1.6590304,73747285,1638828.5,2688499800000.0,1.4208466,348220944,7738243.0,125155340000000.0,1.0011368,5345058393,118779070.0,2.408633e+16,0.065148205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24492578.0,43719690000000.0,1643313400000000.0,3.6237402e+17
1869,u2831,12739.0,283.0888888888889,467893.81432098756,16176725.0,359482.77777777775,800816276283.5061,65818001.0,1462622.2444444443,12591440745540.94,1245076780.0,27668372.88888889,1.2139627847359786e+16,0.0528626041841329,8348.0,185.51111,183012.52,11051727.0,245593.94,329187560000.0,72443274.0,1609850.5,16294855000000.0,304100168.0,6757781.5,615229200000000.0,0.23822175,1.5259942,21087,468.6,1213103.5,1.4637282,27228452,605076.7,2103277800000.0,0.9085454,138261275,3072472.8,44950760000000.0,4.0942984,1549176948,34426156.0,1.3578766e+16,0.08924821,2.511111,86.0721,2973.0444,113650700.0,15318.8,1894133900.0,155209.94,228757270000.0,6.1555557,576.398,8614.021999999999,1028421060.0,64276.8,81356640000.0,611241.0,7955176500000.0,8.666667,1082.1333,11587.066,1739898800.0,79595.6,96939200000.0,766450.94,9121006000000.0,2554720.5,4602130000000.0,117408740000000.0,6.1601505e+16
1870,u4147,50759.0,1127.977777777778,1305636.0661728391,62424159.0,1387203.5333333334,2310411222184.8267,311532852.0,6922952.266666668,146794383541639.2,2749696621.0,61104369.35555556,3.882023176436746e+16,0.11329717235739682,37799.0,839.9778,279188.56,50586364.0,1124141.4,456627300000.0,269590671.0,5990904.0,40634316000000.0,1405461431.0,31232476.0,611361350000000.0,0.19181648,1.3428662,88558,1967.9556,1986051.4,1.2340115,113010523,2511345.0,3640647500000.0,1.1555773,581123523,12913856.0,260618310000000.0,1.9564369,4155158052,92336850.0,4.1831186e+16,0.13985594,0.15555556,0.26469135,174.2889,739282.5,78.82222,134013.44,62.55555699999999,71282.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555556,0.26469135,174.2889,739282.5,78.82222,134013.44,62.55555699999999,71282.65,19461592.0,38026190000000.0,3326064000000000.0,3.750045e+17
1871,u2779,58220.0,1293.7777777777776,903865.0172839508,70808252.0,1573516.7111111109,1318847268726.3389,644274137.0,14317203.044444446,729081537179902.6,9785341981.0,217452044.02222225,1.615270186043659e+17,0.06584073793751588,51053.0,1134.5111,853852.3,90410175.0,2009115.0,2779075800000.0,502764642.0,11172548.0,108724580000000.0,5331418133.0,118475960.0,4.403529e+16,0.09430224,1.1403835,109273,2428.2888,2858386.5,0.783189,161218427,3582631.8,6748380300000.0,1.2814627,1147038779,25489750.0,1033494960000000.0,1.8354107,15116760114,335928000.0,2.1100549e+17,0.07587861,0.24444444,0.36246914,363.46667,1576152.4,300.02222,683565.7,556.95557,2953198.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24444444,0.36246914,363.46667,1576152.4,300.02222,683565.7,556.95557,2953198.5,69528120.0,169596350000000.0,3.0079533e+16,5.0843116e+18
1872,u3804,7282.0,161.82222222222222,137090.01283950632,8455966.0,187910.35555555555,165250742371.34045,12657605.0,281280.11111111107,369064243115.3881,40321564.0,896034.7555555556,3585684347913.516,0.3139165187136245,5312.0,118.04444,49259.332,7582757.0,168505.72,107003265000.0,12259929.0,272442.88,510494000000.0,16402598.0,364502.2,619521840000.0,0.74743825,1.3708584,12594,279.86667,282847.53,1.1151572,16038723,356416.06,420701100000.0,1.0324370999999999,24917534,553723.0,1444073000000.0,2.4582424,56724162,1260536.9,5497748000000.0,0.4392755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6586081.0,8784827000000.0,24709020000000.0,106040520000000.0
1873,u1944,165.0,3.6666666666666665,246.7111111111118,261654.0,5814.533333333334,432564712.78222287,431468.0,9588.177777777775,2222969109.3461685,18692846.0,415396.5777777778,3804455817774.386,0.02308198548245097,93.0,2.0666666,147.04,120045.0,2667.6667,248695650.0,154841.0,3440.9111,398542600.0,321716.0,7149.2446,1673889500.0,0.48129717,1.7741916000000002,258,5.733333,758.9511,2.1796327,381699,8482.2,1236510000.0,2.7865229,586309,13029.089,4447291400.0,58.103565,19014562,422545.8,3885075800000.0,0.030834736,0.06666667,0.19555555,1.8888888,156.98766,3690.3109999999997,599209400.0,32317.222999999998,45953724000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667,0.19555555,1.8888888,156.98766,3690.3109999999997,599209400.0,32317.222999999998,45953724000.0,6135.3335,10342156000.0,32231700000.0,24051632000000.0
1874,u2122,1.0,0.022222222222222227,0.021728395061728408,4427.0,98.37777777777778,425840.23506173026,4458.0,99.06666666666666,431824.9955555567,122467.0,2721.488888888889,325886077.9832107,0.036401642861830834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1,0.022222223,0.021728395,44270000.0,4427,98.37778,425840.25,44580000.0,4458,99.066666,431825.0,1224670000.0,122467,2721.4888,325886080.0,0.036401644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2449791.0,2484220.5,1874770800.0
1875,u4342,531.0,11.8,1260.3822222222204,625229.0,13893.977777777778,2243854024.95506,530226.0,11782.8,1664682663.3599973,1373134.0,30514.088888888888,14893913426.125416,0.3861429401364948,158.0,3.511111,130.29433,280058.0,6223.5109999999995,389810620.0,2162962.0,48065.82,82297160000.0,67676740.0,1503927.5,97629960000000.0,0.031960197,3.3607574000000002,689,15.311110999999999,2019.1031,2.2324982,905287,20117.488,4195022000.0,0.24513884,2693188,59848.62,87516730000.0,0.020289599999999998,69049874,1534441.6,97681060000000.0,0.039003517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20411.473,44385104000.0,592420540000.0,625568200000000.0
1876,u4465,71165.0,1581.4444444444446,775956.6469135805,83083136.0,1846291.9111111108,1313743313158.926,381840885.0,8485353.0,128843859987379.52,4540887067.0,100908601.48888887,1.9863676429069404e+16,0.08408949162707542,47043.0,1045.4,723381.0,61227491.0,1360610.9,1304203000000.0,422906294.0,9397918.0,112797320000000.0,7259096322.0,161313250.0,1.0276902e+17,0.05825881,1.5127648999999999,118208,2626.8445,2233179.5,1.3569579999999999,144310627,3206902.8,4152605300000.0,0.9028971,804747179,17883270.0,327785530000000.0,0.6255444,11799983389,262221860.0,1.6792446e+17,0.06819901,0.6,1.9288889,725.3111,6172987.5,6732.4,466165250.0,18635.843999999997,3975738600.0,0.2,1.76,378.64444,6308351.0,281.77777000000003,3493543.5,2461.9111,266684270.0,0.8,5.448889,1103.9556,19100566.0,7014.1777,478998370.0,21097.756,4960977000.0,34954670.0,61858300000000.0,4859678700000000.0,3.505794e+18
1877,u4316,14551.0,323.35555555555555,1505331.1180246912,12866996.0,285933.2444444444,1074317229939.4283,101091328.0,2246473.9555555554,99553132465006.69,3093176162.0,68737248.04444444,1.1922168680817773e+17,0.032682046771831015,2429.0,53.97778,12176.555,2984036.0,66311.914,18314932000.0,6572337.0,146051.94,251443180000.0,78864708.0,1752549.1,63642370000000.0,0.08333686,5.990531,16980,377.33333999999996,1716916.6,4.311944,15851032,352245.16,1323235900000.0,15.381336,107663665,2392526.0,109069410000000.0,39.2213,3172040870,70489800.0,1.2442979e+17,0.033941448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24745656.0,18852342000000.0,1352241200000000.0,1.3386319e+18
1878,u0950,5756.0,127.91111111111113,9293.058765432099,6274730.0,139438.44444444447,12353219971.046913,5819704.0,129326.75555555554,25129268864.406902,57597181.0,1279937.3555555556,15729054738292.355,0.10104147284551818,6119.0,135.97778,11862.6,8123653.0,180525.62,18305135000.0,9551445.0,212254.33,217705680000.0,117203931.0,2604531.8,197600240000000.0,0.081494235,0.94067657,11875,263.8889,38672.055,0.7724025,14398383,319964.06,54953560000.0,0.6093009,15371149,341581.1,280428250000.0,0.49142703,174801112,3884469.2,223900540000000.0,0.087935075,0.33333334,4.888889,304.46667,4078797.8,5347.378000000001,1258155800.0,65226.8,187199550000.0,0.13333334,0.7822222,704.6222,21845668.0,492.4889,10671993.0,425.95557,7983278.0,0.46666667,9.582222,1009.0888699999999,44803456.0,5839.8667,1500577900.0,65652.76,189652520000.0,548207.8,857766400000.0,2785823000000.0,1227956500000000.0
1879,u4048,24605.0,546.7777777777778,380735.061728395,36063066.0,801401.4666666667,824107381213.8932,186188199.0,4137515.533333333,33696010193381.395,1323931495.0,29420699.88888889,1195866742877912.5,0.14063280441861986,17127.0,380.6,144717.97,28025510.0,622789.1,410785840000.0,68876378.0,1530586.1,2364566700000.0,433621418.0,9636032.0,115366445000000.0,0.15883989999999998,1.4366205,41732,927.3778,802948.94,1.2867943000000002,64088576,1424190.6,1971014100000.0,2.7032228,255064577,5668101.5,47401826000000.0,3.0531967,1757552913,39056732.0,1892019000000000.0,0.14512484,0.5555555999999999,2.9580247,943.1333599999999,13553118.0,273.17776000000003,899334.1,183.51111,368789.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555999999999,2.9580247,943.1333599999999,13553118.0,273.17776000000003,899334.1,183.51111,368789.38,18838448.0,42827110000000.0,914781260000000.0,3.1030048e+16
1880,u4446,18009.0,400.2,87587.27111111113,18024497.0,400544.3777777778,97876444211.74614,28467015.0,632600.3333333335,255124737027.8667,222275110.0,4939446.888888889,88493680598816.98,0.1280710872215391,21476.0,477.24445,85431.875,30171322.0,670473.8,155667480000.0,160964796.0,3576995.5,50291520000000.0,507207234.0,11271272.0,169313600000000.0,0.3173551,0.838564,39485,877.4444599999999,234054.3,0.59740496,48195819,1071018.2,381124480000.0,0.17685243,189431811,4209596.0,51245792000000.0,0.43823332,729482344,16210719.0,275355550000000.0,0.25967976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982970.5,5135830000000.0,297215260000000.0,2792409000000000.0
1881,u4634,5.0,0.1111111111111111,0.5432098765432092,15317.0,340.37777777777785,5097709.390617291,54734.0,1216.3111111111114,65094159.63654312,2048665.0,45525.88888888888,91194688601.43216,0.026716910767416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,5,0.11111111,0.54320985,153170000.0,15317,340.37778,5097709.5,547340000.0,54734,1216.3112,65094160.0,20486650000.0,2048665,45525.89,91194690000.0,0.02671691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4722223,32584790.0,416084830.0,582920600000.0
1882,u4475,37274.0,828.3111111111111,611196.4365432097,38951012.0,865578.0444444446,756944992873.42,96908551.0,2153523.355555556,4207279422681.029,794390101.0,17653113.355555557,806156959898532.2,0.1219911361911442,38774.0,861.6445,270806.0,56078245.0,1246183.2,549537640000.0,145456296.0,3232362.2,5169355400000.0,1940818548.0,43129300.0,2223441100000000.0,0.07494585,0.96131426,76048,1689.9556,1166282.0,0.6945833,95029257,2111761.2,1872505600000.0,0.66623825,242364847,5385885.5,13691450000000.0,0.40930673,2735208649,60782416.0,4418889500000000.0,0.08860927,0.15555556,0.17580247,111.28889,244908.88,76.86667,83656.25,30.0,34095.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555556,0.17580247,111.28889,244908.88,76.86667,83656.25,30.0,34095.6,44336870.0,69083400000000.0,358390600000000.0,6.9651914e+16
1883,u1457,9430.0,209.55555555555557,41749.980246913576,10997889.0,244397.53333333327,59025861626.91557,26094234.0,579871.8666666667,2384189820836.7817,195993095.0,4355402.111111111,76782723185495.22,0.13313853735503636,7176.0,159.46666000000002,25712.292999999998,8340337.0,185340.83,35508170000.0,26108748.0,580194.4,694538000000.0,260253572.0,5783412.5,81840740000000.0,0.10032042,1.3141025,16606,369.02222,101582.95,1.3186383999999998,19338226,429738.34,145484820000.0,0.99944407,52202982,1160066.2,3571044000000.0,0.75308514,456246667,10138815.0,238589810000000.0,0.11441833,0.022222223,0.021728395,169.88889,1269938.4,3.6444445,584.4069,3.8222222,642.81287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222223,0.021728395,169.88889,1269938.4,3.6444445,584.4069,3.8222222,642.81287,2977605.8,3910606800000.0,46080775000000.0,1556269900000000.0
1884,u3491,22066.0,490.35555555555567,652449.4735802466,26025946.0,578354.3555555557,967565082038.6271,73226045.0,1627245.4444444443,16392350899840.686,450372693.0,10008282.066666666,435932728450799.2,0.16258988641654554,4460.0,99.111115,25409.521,7248960.0,161088.0,68408200000.0,18780739.0,417349.75,621560660000.0,223572949.0,4968288.0,147152440000000.0,0.08400273,4.9475336,26526,589.4667,931930.56,3.5903006,33274906,739442.4,1534827800000.0,3.898997,92006784,2044595.2,20459640000000.0,2.0144330000000004,673945642,14976570.0,903673530000000.0,0.13651960000000002,0.53333336,1.8488889,1140.0444,15879156.0,18273.488,3650813000.0,173363.84,281185000000.0,2.7777777,129.86172,4432.4224,372413120.0,36397.09,31078486000.0,187204.86,703790250000.0,3.3111112,144.3921,5572.467,444626880.0,54670.58,39185240000.0,360568.72,1113067500000.0,31369192.0,49568560000000.0,488318450000000.0,2.187292e+16
1885,u0169,797.0,17.711111111111116,749.04987654321,805477.0,17899.488888888893,844057312.3832105,4758557.0,105745.71111111113,46675849498.02765,27934525.0,620767.2222222221,5489410750979.552,0.17034680203021044,287.0,6.3777776,276.81284,394889.0,8775.312,665714560.0,1733830.0,38529.555,36623753000.0,12756351.0,283474.47,851316050000.0,0.13591896,2.7770026000000003,1084,24.088888,1286.6588,2.0397556,1200366,26674.8,1795773300.0,2.744535,6492387,144275.27,82875510000.0,2.1898522000000002,40690876,904241.7,7371180500000.0,0.15955387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27608.25,27733290000.0,897336740000.0,112092550000000.0
1886,u0193,10702.0,237.82222222222225,19955.83506172839,18346226.0,407693.9111111111,65510760212.03654,54133115.0,1202958.111111111,1986813114754.3208,104502835.0,2322285.222222222,98594117067437.86,0.5180061861474686,16905.0,375.66666000000004,91458.18,30709474.0,682432.75,308012300000.0,79521907.0,1767153.5,5889758600000.0,393973993.0,8754978.0,943706700000000.0,0.20184557,0.63306713,27607,613.4889,164346.66,0.5974126000000001,49055700,1090126.6,548407350000.0,0.68073213,133655022,2970111.5,13336769000000.0,0.26525313,498476828,11077263.0,1626534600000000.0,0.26812685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2874847.5,8034755000000.0,175484380000000.0,1139077400000000.0
1887,u1865,43553.0,967.8444444444444,378628.35358024685,53064167.0,1179203.7111111109,565934174985.672,228415439.0,5075898.644444443,15881611491925.207,1556574659.0,34590547.97777778,1030263381666237.4,0.14674236001421714,29789.0,661.9778,197941.75,40956907.0,910153.5,351439400000.0,291191500.0,6470922.0,30544872000000.0,1652989639.0,36733104.0,2644486800000000.0,0.17616051,1.4620497,73342,1629.8223,924954.1,1.2956097,94021074,2089357.2,1551954200000.0,0.78441656,519606939,11546821.0,63442996000000.0,0.9416724,3209564298,71323650.0,4601765400000000.0,0.1618933,1.1111111999999999,18.543210000000002,1174.2,15691518.0,18701.512,6078569500.0,66671.87,143191950000.0,1.2,24.737778,1795.9111,61917324.0,4095.6445,245994700.0,26000.2,15317029000.0,2.3111112,66.70321,2970.111,120161030.0,22797.156000000003,7318180400.0,92672.07,195414150000.0,15569254.0,26966802000000.0,1055235100000000.0,5.0608776e+16
1888,u4830,34342.0,763.1555555555556,276092.6202469135,40277971.0,895066.0222222222,436001966358.6883,149157032.0,3314600.711111111,25529161668288.57,1110555566.0,24679012.577777773,2600876594725500.0,0.1343084817783774,12275.0,272.77777000000003,22574.307,16375749.0,363905.53,42652803000.0,26538423.0,589742.75,521491200000.0,196244111.0,4360980.0,44192043000000.0,0.13523169,2.797719,46617,1035.9333,405886.6,2.459611,56653720,1258971.5,686697500000.0,5.620418,175695455,3904343.5,28505797000000.0,5.659052,1306799677,29039992.0,2974184600000000.0,0.13444713,0.11111111,0.3654321,322.62222,3077670.0,82.04444000000001,229117.6,3.4666667,528.7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.3654321,322.62222,3077670.0,82.04444000000001,229117.6,3.4666667,528.7822,8078884.5,13171940000000.0,288153620000000.0,2.1648733e+16
1889,u4840,96376.0,2141.688888888889,5143297.858765432,107361501.0,2385811.1333333333,6608253527542.116,624466788.0,13877039.733333332,325568326868533.3,20788859935.0,461974665.22222215,5.389712150778569e+17,0.03003852976798638,75147.0,1669.9333,2107866.5,98293793.0,2184306.5,3923969600000.0,628498768.0,13966639.0,364304300000000.0,16659512142.0,370211400.0,5.474284e+17,0.03772612,1.2824997,171523,3811.6223,8308060.5,1.0922511000000001,205655294,4570117.5,12727273000000.0,0.99358475,1252965556,27843680.0,719475000000000.0,1.2478672,37448372077,832186050.0,1.4877128e+18,0.03345848,0.2,0.56,88.22222,160370.58,1160.8667,53759604.0,25588.2,28740962000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.56,88.22222,160370.58,1160.8667,53759604.0,25588.2,28740962000.0,207126290.0,290770100000000.0,1.0582708e+16,2.661811e+19
1890,u4556,103342.0,2296.488888888889,1785514.072098765,121632901.0,2702953.355555556,2065317708455.2517,652668655.0,14503747.888888888,76255506113744.02,13419664359.0,298214763.53333336,8.87313319305975e+16,0.048635244335472366,100044.0,2223.2,1547863.2,134338991.0,2985311.0,2572049700000.0,1067083545.0,23712968.0,645766400000000.0,11355641639.0,252347580.0,4.0197273e+16,0.093969464,1.0329655,203386,4519.689,3691616.0,0.9054177,255971892,5688264.5,6056457000000.0,0.61163783,1719752200,38216716.0,790698040000000.0,1.1817619,24775305998,550562370.0,1.9551473e+17,0.06941397,2.0666666,8.817778,2404.111,11784335.0,14486.511,741642430.0,111275.664,67592815000.0,2.911111,31.50321,4514.1333,76248950.0,21874.666,4779236000.0,251114.11,1540655700000.0,4.977778,45.843952,6918.2446,93283230.0,36361.18,8017825300.0,362389.78,2077319900000.0,78398184.0,140351750000000.0,9784901000000000.0,6.1504855e+18
1891,u0470,1742.0,38.71111111111111,24683.405432098836,1846653.0,41036.73333333333,29603343846.906693,8004291.0,177873.13333333333,894060372343.9396,84722437.0,1882720.8222222219,121981016606645.28,0.09447663787091667,3386.0,75.244446,99383.92,3748478.0,83299.51,122805800000.0,26891238.0,597583.06,7727967000000.0,128914788.0,2864773.0,175881100000000.0,0.20859699999999998,0.51447135,5128,113.95556,222048.1,0.49264073,5595131,124336.24,271917530000.0,0.29765424,34895529,775456.2,13454432000000.0,0.6571971999999999,213637225,4747494.0,563180300000000.0,0.16334012,0.13333334,0.7822222,377.71112,6277290.0,822.57776,29771904.0,6887.4,2087196300.0,0.42222223,7.8439507,336.86667,4993082.5,1188.4445,62145610.0,14221.822,8899450000.0,0.5555555999999999,13.580247,714.57776,22467342.0,2011.0222,177945260.0,21109.222999999998,19606368000.0,5427.0,11512718000.0,100167060000.0,1254731800000.0
1892,u3034,4812.0,106.93333333333334,112586.06222222236,9952566.0,221168.13333333333,581197846546.8274,27851906.0,618931.2444444444,5519920432775.708,2762349384.0,61385541.86666667,8.622677378855187e+16,0.010082687643106259,296.0,6.5777779999999995,644.4662,429786.0,9550.8,1745114200.0,5328654.0,118414.53,524029200000.0,152653936.0,3392309.8,429527940000000.0,0.034906756000000004,16.256752,5108,113.51111000000002,124942.96,23.157026000000002,10382352,230718.94,615965460000.0,5.226818,33180560,737345.75,6514565000000.0,18.0955,2915003320,64777852.0,8.669626e+16,0.011382683000000001,0.17777778,1.3906173000000002,316.0,4393664.0,6201.6445,1692257300.0,53546.09,126156080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17777778,1.3906173000000002,316.0,4393664.0,6201.6445,1692257300.0,53546.09,126156080000.0,2804074.0,12543512000000.0,121459900000000.0,1.10487436e+18
1893,u2809,3.0,0.06666666666666668,0.1955555555555562,831.0,18.466666666666665,15004.782222222188,1131.0,25.13333333333333,27794.115555555592,770.0,17.11111111111111,12882.765432098717,1.468830978073899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,3,0.06666667,0.19555555,8310000.0,831,18.466667,15004.782,11310000.0,1131,25.133333,27794.115,7700000.0,770,17.11111,12882.766000000001,1.468831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,95911.25,177661.25,82347.22
1894,u1065,49171.0,1092.6888888888886,1392978.7032098763,64914653.0,1442547.8444444444,2735044676574.132,379608577.0,8435746.155555556,101327631058538.28,7308366871.0,162408152.68888888,5.193589239135647e+16,0.051941642189078166,48778.0,1083.9556,1120651.4,81189602.0,1804213.4,3228410600000.0,813720779.0,18082684.0,379946200000000.0,29738282565.0,660850750.0,6.815594e+17,0.027362736000000002,1.0080569,97949,2176.6445,2801223.0,0.7995439000000001,146104255,3246761.2,7196402000000.0,0.46650964,1193329356,26518430.0,587053040000000.0,0.24575618,37046649436,823258900.0,8.1283685e+17,0.03221153,1.0888889,9.636543,1120.6,27989980.0,5163.911,237464500.0,93973.78,103792180000.0,0.31111112,1.3698765,603.8444,11122317.0,990.2889,11792050.0,14190.378,2348747000.0,1.4,14.551110999999999,1724.4445,47534136.0,6154.2,282331970.0,108164.16,108185220000.0,33545300.0,75268360000000.0,4513816000000000.0,4.0867654e+18
1895,u2998,80.0,1.7777777777777777,139.06172839506158,109021.0,2422.688888888889,258254543.9032091,33857.0,752.3777777777777,24907182.1017285,43120.0,958.2222222222223,40400352.39506184,0.785180888717113,7.0,0.15555556,1.0646913,13536.0,300.8,3981148.2,1938.0,43.066666,81608.46,2226.0,49.466667,107665.85,0.8706199,11.428409,87,1.9333333,164.46222,8.054152,122557,2723.4888,326365250.0,17.470072000000002,35795,795.4444599999999,27840202.0,19.371069,45346,1007.6889,44679224.0,0.789375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2083,2016603400.0,172023970.0,276071900.0
